t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,gcode_line,gcode_string
16:32:51.786,5,69,2.81224,3.0448,0.0,115.53637,90.9037,-45.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":115.53637,""mpoy"":90.9037,""mpoz"":-45.7,""mpoa"":0,""posx"":2.81224,""posy"":3.0448,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":69,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1976378251}}",5.375313031349556,0.2020844636204516,0.2003881363623638,0.2050296905524362,5.375313031349556,0.2020844636204516,0.2003881363623638,0.2050296905524362,-1.110466539999999,-0.2142496399999956,0.0303570199999997,-4.287859579999997,-6.185692760000002,0.1601631599999979,-6.0,41.180000000000014,64.63562995999996,101.3,33.268212600000005,0.0,3.503035860000319,2.5868149600002357,2.7711858200002526,7.749183820000707,5492.117962719997,-1.2407126199999996,-0.0140755799999995,0.0090010399999998,2.757846140000003,1.822877699999999,3.977507979999999,-17.88331157999999,34.0,33.11668842000001,101.24056402,33.71288968,0.0,17.83080477999985,13.07592347999989,12.481563499999895,39.82213023999966,4940.62740482,-0.99767042,-0.01603886,-0.0187007799999995,0.8380425999999991,2.3290421399999985,4.88913926,8.10064250000001,-13.0,24.16695810000001,101.3,33.96366212,65.37234700000099,89.36813436000038,83.39982900000038,93.5697132400004,252.9641686200011,5434.1146853400005,-0.9854550400000002,-0.0659254800000011,0.0619047000000021,5.770802919999998,1.7737819800000034,2.04802614,-2.0,17.0,-95.48073046,101.3,32.32616158,0.0,43.1688660000001,38.84229214000008,36.43863966000008,116.52687578000028,4938.875848260001,-1.0799511599999982,0.6229518599999996,0.2469577199999962,0.8963039600000261,1.3891831399999977,1.147974340000001,12.751644419999977,1.7852039800001782,8.70138953999986,101.24198072,41.5258016,0.0,47.73186369999996,33.00607583999997,28.43600413999998,104.60387179999992,5042.900101900003,-0.9968750799999998,0.0465155399999997,0.0001449200000005,-1.447263780000002,-0.7673677599999997,1.0689599199999993,-30.57979426,38.42020574,-39.42020574,101.3,34.064925020000004,0.0,16.808229780000147,21.43049310000019,25.212344760000224,73.95621050000065,5757.460502640002,69,G1 X3.032
16:32:52.043,5,69,2.98416,3.0448,0.0,119.90332,90.9037,-45.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":119.90332,""mpoy"":90.9037,""mpoz"":-45.7,""mpoa"":0,""posx"":2.98416,""posy"":3.0448,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":69,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1976378251}}",5.382625764237952,0.1995882674022281,0.201998189375652,0.2023292587649518,5.382625764237952,0.1995882674022281,0.201998189375652,0.2023292587649518,-1.0729635199999812,-0.142694599999948,0.0247542799999959,-4.086498720000023,-6.266782559999992,0.1026159599999923,-5.99876308,42.99777044,64.0,101.3,33.25999008,0.0,12.23560171999776,9.516579159998257,10.195342239998132,27.8689894399949,5990.048732320158,-1.2368131600000034,-0.08700196,0.0423406799999995,2.637499520000005,1.7291933200000065,3.984305240000008,-13.755291719998596,27.03304223999728,26.23795263999736,101.2795088,33.71443644,0.0,12.866756040001048,9.556076760000716,8.873625480000722,28.634370920002272,5912.796504000065,-1.000977640000001,-0.0028076399999997,0.0368865199999996,0.8004176799999924,1.8266646399999744,4.877783280000004,9.521379159999984,-12.0,26.0,101.3,33.97178496,93.84817635999738,102.19023659999714,96.97644931999729,107.92540303999698,289.3652104799919,6240.559194760077,-0.998792320000004,-0.1159783199999975,0.1382250799999785,5.806512479999965,1.7351133199999915,2.0281458800000145,-2.5143309199999906,17.0,-95.48566908,101.3,32.31485636,0.0,44.74679967999916,40.117820399999246,37.546165479999296,120.35346087999774,5859.718168840085,-1.1669373599999633,0.2502448400000113,0.1811287999999884,3.0603515599999147,1.6727876800000323,1.274826839999985,10.352978759999928,14.957159480000191,8.203752159998386,101.2,41.52844928,0.0,46.74782888000031,32.325626640000216,27.849770280000183,101.95005220000068,5778.475319360109,-0.9942403199999988,0.0503686000000001,-0.0250123599999963,-1.5618522400000046,-0.7038485599999984,0.9672535200000106,-30.87375871999995,38.0,-41.15977899999983,101.3,34.06587716,0.0,18.595109119998973,24.266155439998585,29.77742243999837,88.76022743999536,6606.243809000094,69,G1 X3.032
16:32:52.300,5,71,3.0448,2.93544,0.0,121.4435,88.12596,-45.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":121.4435,""mpoy"":88.12596,""mpoz"":-45.7,""mpoa"":0,""posx"":3.0448,""posy"":2.93544,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":71,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1976378251}}",5.341813064180298,0.2022723006324962,0.2012473243496623,0.2063636636809476,5.341813064180298,0.2022723006324962,0.2012473243496623,0.2063636636809476,-0.92341866,0.0536668200000199,-0.0006212200000037,-4.084548779999994,-5.98245206,0.1495516399999968,-6.0,42.53254352000005,64.54043562000005,101.3,33.26088758,0.0,8.414218859999092,6.084827639999347,6.544392479999295,18.23870025999804,9223.120719380044,-1.0586017399999967,-0.0672531399999982,0.07113404,2.7626060600000018,1.7162003599999986,3.9432081399999976,-8.65962545999972,16.725434699999504,16.428526319999538,101.2,33.72101936,0.0,14.226112500000406,10.161508820000291,9.653433340000277,30.992602400000887,8785.893784400017,-1.001802960000001,-0.0119504200000003,-0.027734520000002,0.8665941400000077,1.9049675200000085,4.988615679999996,3.959888659999952,-6.178338299999951,12.11817147999988,101.3,33.97504986,63.41214357999909,99.01518979999877,95.5502875399988,105.70648973999866,280.4545496199965,9782.732940960006,-0.9900504999999988,-0.1194388599999976,0.18184556,5.430608140000008,2.2739929999999995,1.9683791800000048,-0.9922699799999924,8.683712039999959,-47.62895435999963,101.3,32.32257132,0.0,41.924752839999705,37.95567337999973,34.97886343999976,112.8747496999992,8760.25882748001,-1.0801157399999852,0.2674178800000034,0.1668649399999822,1.8339879800000023,1.960714900000007,1.2553577200000037,11.780050540000028,4.896967299999675,-0.1122887399998728,101.2,41.53,0.0,47.147365700000144,32.6019019000001,27.809309380000062,102.82138250000033,9172.430324600002,-0.9994540399999992,0.0367532200000002,0.0133802799999952,-1.587,-0.748391040000005,0.9586634600000008,-30.49178733999999,38.81717622000002,-42.14997213999994,101.3,34.07,0.0,13.770035219999707,16.228970459999655,23.60577517999949,72.78447297999844,9724.67038510001,71,G1 Y0.378
16:32:52.565,5,71,3.0448,2.76351,0.0,121.4435,83.75901,-45.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":121.4435,""mpoy"":83.75901,""mpoz"":-45.7,""mpoa"":0,""posx"":3.0448,""posy"":2.76351,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":71,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1976378251}}",5.083517567683587,0.2008228908811413,0.2030014121555723,0.2061461693128947,5.083517567683587,0.2008228908811413,0.2030014121555723,0.2061461693128947,-1.069700799999998,-0.0802984000000004,0.0367793599999997,-4.440847679999998,-6.109090519999989,0.1977077200000014,-6.0,42.0,64.24111660000003,101.3,33.26239304,0.0,4.098976680000385,3.1345120400002946,3.3738160400003165,9.162418760000865,5168.158245080018,-0.9782840799999972,0.2415977999999987,-0.0596405199999994,2.812104079999999,1.814744639999997,3.8510757600000014,-17.424638280000007,34.0,32.50807860000002,101.24919176,33.71900372,0.0,15.534763599999817,11.015311439999875,10.356509399999878,33.9463360399996,4545.67667408003,-1.0050888,-0.0018418800000001,-0.0617682399999982,0.363204799999999,2.234892120000002,4.9571060399999975,8.10489440000001,-12.0,24.470464720000003,101.3,33.97424612,46.57598552000027,95.97475732000056,94.09289972000056,103.97265372000062,271.9284801600016,5287.8238652000455,-0.99817724,-0.113925,0.0881959200000024,5.7120030800000015,1.8783429200000024,2.0839380000000016,-2.0,17.0,-95.59203656,101.3,32.31629584,0.0,39.94196084000014,35.610904680000125,32.72353424000011,106.35148572000038,4582.050240400029,-0.8146939999999979,0.3327591600000003,0.0170877199999981,1.177081520000013,1.6155019200000098,1.042829800000001,15.50575076,23.768782439999885,4.472713760000318,101.25057512,41.52627752,0.0,47.54060715999996,32.873823879999975,28.322063799999977,103.1732322399999,4755.851636320023,-0.9961948,0.0472529599999998,-0.0271993999999999,-1.4054992000000035,-0.8025815999999987,1.0564011199999994,-30.0,40.15707499999998,-42.85541655999999,101.3,34.07301644,29.30019399999988,10.854386400000124,11.445211960000144,19.031322560000223,57.238550600000686,5242.582547120033,71,G1 Y0.378
16:32:52.821,5,71,3.0448,2.59025,0.0,121.4435,79.35821,-45.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":121.4435,""mpoy"":79.35821,""mpoz"":-45.7,""mpoa"":0,""posx"":3.0448,""posy"":2.59025,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":71,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1976378251}}",5.334997419797725,0.2072456107855283,0.2104481404215758,0.2105828833915991,5.334997419797725,0.2072456107855283,0.2104481404215758,0.2105828833915991,-0.6252363200000038,-0.0687314799999998,0.0063419200000001,-4.1885535199999975,-6.250708679999996,0.3590282799999993,-7.00179344,43.0,66.0,101.3,33.27003608,0.0,14.935096359999807,11.420956679999852,11.420956679999852,33.38433351999957,9838.986398120009,-1.3218427999999982,0.1446113199999993,-0.0399778399999998,2.8201058799999976,1.8807981600000008,3.89830812,-16.0,34.0,33.57080407999999,101.26128356,33.7181634,0.0,10.066273440000089,7.356122920000065,6.968958040000061,22.4555326400002,9663.409660360005,-1.02531028,-0.0235427999999999,-0.0057195999999998,0.7063861600000011,2.0442192,5.059021639999999,9.0,-12.0,24.94740328,101.3,33.97547948,63.58889907999978,112.8860036399997,111.1894360399997,122.69723279999968,319.9211469999992,9945.916883120006,-1.0306627599999998,-0.08603824,0.1903694000000001,5.740114480000001,1.5387438800000026,2.119283879999998,-2.0557445600000053,16.944255439999996,-94.53021504,101.3,32.3205574,0.0,43.47765839999993,38.705720159999935,35.524427919999944,115.58694519999982,9864.166205800006,-0.911754240000003,0.2707403599999939,-0.0276652399999981,2.5264358400000035,1.6666782799999906,1.1435964799999987,10.0128828,11.615132920000043,-2.675920720000048,101.24935548,41.52432784,0.0,45.90093908000002,32.081301560000014,27.20650424000001,100.68593044000004,10846.442591640003,-0.9913310000000002,0.043,0.0155561999999995,-1.53696348,-0.694340200000001,1.0945790799999997,-30.65507344000001,39.41740128,-42.68985223999999,101.3,34.0827248,39.03413739999984,13.982377759999943,14.56497647999994,25.051759639999897,73.4074827599997,9960.925805480005,71,G1 Y0.378
16:32:53.073,5,71,3.0448,2.41833,0.0,121.4435,74.99126,-45.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":121.4435,""mpoy"":74.99126,""mpoz"":-45.7,""mpoa"":0,""posx"":3.0448,""posy"":2.41833,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":71,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1976378251}}",5.399708567072309,0.21067059214972,0.2125956832132108,0.2070463134048116,5.399708567072309,0.21067059214972,0.2125956832132108,0.2070463134048116,-1.457085720000164,0.0024706799999963,-0.0223193999999965,-4.526347679999978,-6.22582152,0.2996996000000109,-7.366439240001448,40.49929960000796,59.83144100001175,101.3,33.27001472,0.0,1.3774495999969305,1.0533436799976528,1.0533436799976528,3.079004119993136,7584.635494879986,-0.8331475600000232,0.0695081600000064,-0.0678119200000041,2.751042920000019,1.717969599999986,3.904285520000004,-14.0,33.62702248000005,33.37297751999995,101.24010799999998,33.70774056,0.0,15.675551040001364,11.314503520000915,10.659374880000929,34.54242496000288,7695.187746080019,-0.9739101599999984,0.0115948799999984,0.0120084399999992,0.7527630000000307,2.1968798000000174,4.880969879999988,8.03525111999992,-12.0,23.00197059999972,101.3,33.98,43.91466027999784,92.75851727999544,90.96608203999554,100.82447563999504,263.0398534399871,9654.674525639995,-1.020810560000008,-0.0646525999999999,0.1626527599999827,5.670358079999979,1.772991119999971,2.0162507999999946,-2.0,17.0,-96.0,101.3,32.32,0.0,37.75696119999884,33.56174339999897,31.23106691999904,100.6852302799969,8399.90363284002,-0.5449834799999662,0.1917834800000467,-0.2117442400000237,2.3027433599999863,1.369821480000059,1.0160389599999766,12.40092148000029,3.984239279999992,4.976095320001212,101.2451214,41.52959096,0.0,47.23288128000035,33.01222896000025,28.44130464000021,103.60761028000076,10420.41869404001,-0.9932707999999962,0.0423953599999992,-0.0154471199999977,-1.5891927599999982,-0.8623550000000114,0.9327865599999864,-30.0,39.36379100000008,-42.684572999999816,101.3,34.09412128,25.942648279998554,9.940085799998975,10.35224071999894,17.722667919998365,51.9315378399952,8945.779024720017,71,G1 Y0.378
16:32:53.330,5,71,3.0448,2.24507,0.0,121.4435,70.59046,-45.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":121.4435,""mpoy"":70.59046,""mpoz"":-45.7,""mpoa"":0,""posx"":3.0448,""posy"":2.24507,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":71,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1976378251}}",5.420426682629334,0.2045887409460829,0.2079442951803053,0.2040591579469765,5.420426682629334,0.2045887409460829,0.2079442951803053,0.2040591579469765,-0.5680419599999993,-0.0250312399999998,0.1080092399999992,-4.362224699999997,-5.835596840000004,0.2513974600000007,-10.060000000000006,43.00143538,67.0,101.3,33.270612480000004,0.0,15.958385259999904,12.203470959999926,12.203470959999926,35.671684759999785,7284.453836100005,-0.4883633600000002,0.0444704599999999,0.0574601599999999,2.887474479999995,1.8895597200000032,3.667881360000001,-12.327182039999997,33.96101974,34.366162300000006,101.2633834,33.71267708,0.0,9.154049860000043,6.590916640000032,6.224754340000029,20.09993008000009,7611.574436440002,-1.0293259,-0.0345027799999997,0.00871184,0.6206637199999991,2.09614718,4.88279538,9.0,-11.585929060000003,24.58592906,101.3,33.98,52.461700919999934,114.86351369999986,112.65459997999986,125.35585445999985,326.9192320999996,9050.719146140003,-1.05788088,-0.07647998,-0.0533827600000006,5.59461646,1.8492680400000003,2.04459708,-1.5660179800000025,16.466192600000003,-95.96778942,101.3,32.32164212,0.0,42.70462197999996,37.90035243999997,35.23131349999997,114.23486477999992,7949.716418620002,-1.0524806399999989,-0.0919633399999975,0.1118340199999993,1.3511468800000013,1.4766737400000014,1.052318400000001,11.01445288,13.565534960000004,12.559454999999964,101.2,41.52,0.0,45.82794792000001,32.030286000000004,27.59532384000001,100.52582110000002,9639.688473980004,-0.99759924,0.0270678200000001,-0.0331141599999996,-1.5539183000000003,-0.7775371599999996,1.0520042400000005,-30.56622874,39.56622873999999,-43.84363114,101.3,34.115901660000006,43.59961673999973,14.72959315999997,15.319733279999967,25.35211667999995,74.92389261999986,8475.656091980003,71,G1 Y0.378
16:32:53.595,5,71,3.0448,2.07314,0.0,121.4435,66.22351,-45.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":121.4435,""mpoy"":66.22351,""mpoz"":-45.7,""mpoa"":0,""posx"":3.0448,""posy"":2.07314,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":71,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1976378251}}",5.36136398676172,0.2088113599952631,0.2047882264669173,0.2018577997859696,5.36136398676172,0.2088113599952631,0.2047882264669173,0.2018577997859696,-0.8502684399999887,-0.0827207999999945,-0.0626680399999967,-4.076031239999981,-6.34770552,0.4045381199999979,-12.0,43.0,67.64143039999996,101.3,33.2643908,0.0,6.095679800000575,4.661402320000439,4.661402320000439,13.625636720001287,6615.453955719997,-0.7196664399999936,0.1723576399999996,0.07936356,2.746349520000009,1.8800353200000068,3.732080120000002,-10.766493559999978,33.23350644000002,34.22416639999999,101.22335068,33.70457688,0.0,13.015857439999756,9.761892919999816,8.677237959999838,28.74335259999946,7193.563726039995,-0.99232936,-0.0157595600000007,0.0120583999999996,0.4376363599999948,2.117850560000002,4.798045440000004,8.56340991999997,-12.0,23.48413908,101.3,33.98,59.98935232000043,101.18506576000088,99.24850944000084,110.10200296000096,288.4676143200025,7733.143086959987,-1.0149777200000007,-0.0787022000000018,0.0805479999999934,5.639866240000002,1.892,2.049524440000003,-1.7038201600000158,17.296179839999983,-95.40764096000004,101.3,32.32194112,0.0,39.22415792000021,34.81144032000019,31.86962856000017,103.74989588000054,7362.000337359996,-0.726832919999995,-0.0534785199999922,-0.1220951600000037,3.2644915200001208,1.1378774799999982,1.1299909999999995,6.878163000000142,3.710848799999842,-6.518778359999829,101.21759608,41.52497312,0.0,46.74968223999993,32.67450887999995,27.97438447999994,102.54769051999985,8246.956495359986,-1.0005896799999987,0.0394146800000002,-0.0112440399999985,-1.6069991599999995,-0.7268033199999983,1.0702679599999996,-30.614181120000023,39.471014880000006,-42.62847151999994,101.3,34.11385792,0.0,11.775369840000176,11.775369840000176,20.253635880000303,59.818878600000886,7658.871830999992,71,G1 Y0.378
16:32:53.844,5,71,3.0448,1.89988,0.0,121.4435,61.82271,-45.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":121.4435,""mpoy"":61.82271,""mpoz"":-45.7,""mpoa"":0,""posx"":3.0448,""posy"":1.89988,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":71,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1976378251}}",5.457921490258723,0.2049423921023611,0.2045585915038827,0.2042471556342207,5.457921490258723,0.2049423921023611,0.2045585915038827,0.2042471556342207,-1.3538656799999709,-0.1464957800000024,-0.0773764000000089,-3.9312458999999738,-6.60708278000003,0.2839693000000038,-12.344226639999938,43.0,68.65630818000005,101.3,33.28655232,0.0,11.157241100001054,8.532008040000806,9.187781400000867,24.93971626000236,6668.706840480022,-1.3236855400000078,0.103037840000001,0.046901239999999,2.880835260000018,2.068970459999984,3.7422551,-9.77951816000004,33.0,34.76806741999998,101.2,33.7177951,0.0,10.637467919999596,7.691047819999684,7.238633399999703,23.757490459999055,6739.529804800008,-1.0410123800000004,0.0075808399999996,-0.0010769200000006,0.7116780999999985,2.0078185599999965,4.9594599200000005,8.481106959999993,-12.0,22.898664879999934,101.3,33.98708808,63.8238392800009,108.96753120000156,106.89195872000153,118.30760488000168,310.8169097800044,7711.887995440012,-1.033191240000002,-0.0960057799999989,-0.0359431599999953,5.880501039999994,1.831556220000008,1.98276212,-2.0,17.0,-95.81620518000004,101.3,32.341444939999995,0.0,40.4559207600004,35.84701828000035,32.77441696000032,107.54105584000104,6991.588899040014,-1.1169208800000177,-0.0001847999999877,0.1698393000000037,2.986508660000059,1.1731794600000216,1.1909943600000057,12.983152859999995,5.654763899999781,10.729503959999535,101.23374382,41.52,0.0,46.10830517999988,32.22623451999991,27.764140999999928,101.14079805999974,8225.965025100006,-1.0061326000000017,0.0454408200000004,-0.005898060000002,-1.5342140599999985,-0.9116668599999984,1.0297859400000016,-30.39650292000004,39.865341300000026,-41.738155779999936,101.3,34.11,0.0,13.27903180000032,13.27903180000032,22.83993460000055,67.45748090000163,7387.49318274002,71,G1 Y0.378
16:32:54.103,5,71,3.0448,1.72795,0.0,121.4435,57.45576,-45.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":121.4435,""mpoy"":57.45576,""mpoz"":-45.7,""mpoa"":0,""posx"":3.0448,""posy"":1.72795,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":71,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1976378251}}",5.441270789979838,0.2010943421073798,0.2052270981946433,0.2063817789377129,5.441270789979838,0.2010943421073798,0.2052270981946433,0.2063817789377129,-0.7109240000000345,0.0234045599999991,0.0867606799999995,-4.228020560000036,-6.101204000000011,0.310458559999989,-13.522869919999955,42.0,68.00353496,101.3,33.2752,0.0,8.828691799999236,6.751352479999417,7.2678175199993715,20.25405743999825,6642.038631120002,-1.9119221600000016,0.0556622399999999,-0.0748133600000009,2.622115799999997,1.6852750800000107,3.845,-8.0,33.0,36.0,101.2169224,33.713225640000005,0.0,11.310724360000313,8.360100680000231,7.376558960000204,25.0803015600007,6762.765477239993,-0.96556808,-0.0065651599999996,0.0154008799999998,0.5270091199999841,1.8967537599999973,4.9518227200000045,9.496758200000006,-11.290586919999974,24.0,101.3,33.98503216,53.07419603999931,105.97138819999888,103.66783363999892,115.2423977999988,302.95163027999683,6940.47105220001,-1.0166647999999994,-0.0690223999999975,-0.0197002799999981,5.685466840000005,1.9034804399999905,2.030947719999999,-1.65943908000007,11.730209880000414,-69.05671272000235,101.3,32.32280644,0.0,39.33126791999974,34.81851671999977,31.81001659999979,104.01403563999926,6722.109795959999,-0.955489520000002,0.2879644800000144,0.024312920000005,3.949116719999865,1.648224840000015,1.4472355200000124,12.742433039999971,16.300152559999898,-2.3781117199994344,101.2255762,41.52,0.0,46.99487144000012,32.673311720000065,27.902413200000037,102.79083416000024,7361.277605999997,-1.0003058,0.0433535200000011,-0.0192516,-1.5025372399999968,-0.8484857999999972,1.0432309200000016,-30.0,39.40223151999994,-43.58975692000004,101.3,34.1179486,114.5746942399976,11.903864319999752,12.39985903999974,20.83176231999956,62.99128215999868,6525.081633400011,71,G1 Y0.378
16:32:54.360,5,71,3.0448,1.55469,0.0,121.4435,53.05496,-45.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":121.4435,""mpoy"":53.05496,""mpoz"":-45.7,""mpoa"":0,""posx"":3.0448,""posy"":1.55469,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":71,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1976378251}}",5.331285071365516,0.2006755639646449,0.2091025570834329,0.2057587733877521,5.331285071365516,0.2006755639646449,0.2091025570834329,0.2057587733877521,-1.0054042600000568,-0.0899624000000128,-0.0607194800000062,-4.106444400000042,-6.385839900000038,0.3846769200000189,-14.0,40.9988747,68.0,101.3,33.28337654,0.0,5.758986379998947,4.403931039999193,4.405055679999194,13.21179211999758,6292.13918618003,-1.6230122200000092,0.0756632000000022,-0.1328076399999999,2.8675034799999874,1.537297480000004,3.88559434,-6.547194180000019,33.45280581999998,36.54719418000002,101.2,33.70118286,0.0,12.585460580000436,8.755103280000302,8.207909100000283,27.359697220000943,6014.7498528200185,-1.04730022,-0.0292812399999994,-0.0075629399999996,0.5918248799999961,1.909812120000009,4.783504020000002,8.148610939999973,-11.851389060000027,22.297222219999945,101.3,33.99,57.896702919999086,101.8017024199984,99.87181247999844,110.48620815999826,290.9309320399954,6535.904969860005,-1.012179379999998,-0.1032929600000017,-0.0210918200000021,5.530458060000012,1.8597197999999944,2.0191778600000068,-2.0,17.0,-96.0,101.3,32.32977734,0.0,38.13117763999964,33.73142659999967,30.798259239999705,100.70541857999903,6161.74774118001,-1.2898525399999936,0.1889229999999879,0.1728845599999989,1.826231119999903,1.3504473000000032,1.3030434000000024,8.518656399999905,0.2282937600003043,-1.3822825799998466,101.2,41.515035780000005,0.0,46.83209868000011,32.73211196000008,28.199973120000063,102.72847372000022,7006.351853519996,-1.001531740000002,0.0342629999999986,-0.0111619600000026,-1.529509240000004,-0.6999167399999969,1.0059167399999969,-30.262975680000025,39.737024319999975,-43.262975680000025,101.3,34.11737056,0.0,11.447495179999652,11.710470859999678,19.879034839999424,59.48919259999836,6044.184075140007,71,G1 Y0.378
