t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,gcode_line,gcode_string
24:00.8,5,85,1.2424,2.6961,0.0,75.66254,82.04673,-21.20161,,1016.0,0,0,,2.0,1.0,"{""sr"":{""mpox"":75.66254,""mpoy"":82.04673,""mpoz"":-21.20161,""mpoa"":0,""posx"":1.2424,""posy"":2.6961,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":85,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1479919876}}",5.252340365376579,0.1968306288703912,0.2024582042635911,0.2010241482411883,5.252340365376579,0.1968306288703912,0.2024582042635911,0.2010241482411883,-1.15069638,-0.02203424,-0.06006654,-4.06863676,-6.54635172,0.6101801800000115,-10.0,33.0,65.33382578000003,101.2,29.5766617,7.344170640000691,3.338259540000315,2.670607240000252,2.670607240000252,7.677996420000724,13817.790161739991,-0.90705422,-0.05981574,0.07162916,3.137967139999992,1.0262029400000166,1.0700351999999933,5.490555399999948,-0.64790654,-3.34936614,101.1,36.96109824,84.99473724,75.75617876000116,64.20798028000098,60.05062914000092,183.8473117000028,14975.26004025999,-1.01252904,-0.04629396,-0.1093965,4.594193479999993,1.4622009599999988,2.0545879199999963,-2.73773068,16.737730680000016,-95.16731156,101.2,30.02,12.549218039999712,61.605252219998576,63.31650905999855,46.20393909999893,168.27360629999612,13274.423064179997,-1.0075265,-0.0022771,-0.06147794,0.2668937400000133,2.112712380000011,4.781506420000005,12.0,-14.2202018,24.115965400000047,101.2,31.8167554,96.6053448199954,141.86798875999324,137.13905589999348,159.43259659999245,437.08851739997925,14868.897948919988,-0.99135878,0.04695742,0.034242559999996,-1.61178942,-0.79207274,0.81364226,-30.9584065,36.661600279999966,-41.12478076,101.2,31.909584,0.0,34.98164875999835,45.60885321999786,64.13367201999701,157.66503205999254,14768.10150355997,-1.22706866,0.1174432400000003,-0.12354524,2.93,1.6158311399999947,3.865661940000002,-5.0,30.0,41.27869094000004,101.1,29.03721292,150.75364023999128,5.049165159999708,4.327855359999751,4.327855359999751,12.983567079999249,13049.26571599998,85.0,G1 X-0.1254
24:01.0,5,85,1.07043,2.6961,0.0,71.29438,82.04673,-21.20161,,1016.0,0,0,,2.0,1.0,"{""sr"":{""mpox"":71.29438,""mpoy"":82.04673,""mpoz"":-21.20161,""mpoa"":0,""posx"":1.07043,""posy"":2.6961,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":85,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1479919876}}",5.252024221100591,0.2105365668772006,0.208465718,0.208805449636732,5.252024221100591,0.2105365668772006,0.208465718,0.208805449636732,-0.752941,0.040866,0.101185,-3.866865,-6.348,0.488,-10.0,33.0,66.0,101.2,29.561604,19.311068,8.396117,7.556505,7.556505,20.990292,15473.62137,-0.823432,0.115108,0.010574,1.420463,1.619926,1.561179,11.0,8.539769,5.539769,101.1,36.975767,101.500108,94.579646,79.585312,74.97167,229.528653,15985.30704,-1.011983,-0.02861,-0.181068,4.538712,1.53427,2.114288,-2.644071,16.0,-95.0,101.2,30.02,9.610095,39.50817,40.575958,28.474357,106.778838,14264.09853,-1.034097,-0.017,0.069799,0.571759,1.985319,4.83156,12.843275,-15.843275,24.843275,101.2,31.82,39.337925,32.128584,31.03151,36.516878,99.676972,15949.13899,-0.990184,0.041266,0.057159,-1.565843,-0.772007,0.854,-30.0,36.0,-42.0,101.2,31.91,14.859573,9.144353,11.757025,16.98237,43.109092,15902.4376,-1.082035,0.04506,-0.137472,2.869,1.704026,3.964513,-4.959226,30.040774,41.0,101.1,29.020815,8.521775,0.326192,0.244644,0.244644,0.774707,13918.59089,85.0,G1 X-0.1254
24:01.3,5,85,0.89712,2.6961,0.0,66.89234,82.04673,-21.20161,,1016.0,0,0,,2.0,1.0,"{""sr"":{""mpox"":66.89234,""mpoy"":82.04673,""mpoz"":-21.20161,""mpoa"":0,""posx"":0.89712,""posy"":2.6961,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":85,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1479919876}}",5.052400639540925,0.1994056146178064,0.2061952780930685,0.2053980079863686,5.052400639540925,0.1994056146178064,0.2061952780930685,0.2053980079863686,-1.2261074,-0.10557468,-0.07308114,-4.21375424,-6.68289436,0.4803822000000002,-9.87512384,32.84786453999999,65.27701162000001,101.1847864,29.56875114,6.648279140000284,3.04712836,2.4931049400001064,2.6452405800001206,7.077426400000309,16844.0591,-0.71858876,0.5428158799999944,-0.1827596,1.8058975200000056,1.356215920000002,1.5165349599999984,13.547775619999998,14.544020120000118,-3.35190946,101.1,36.98895924,79.55924834000038,74.16474618000044,62.40692070000036,58.78912758000034,180.43740042000104,17500.400336640003,-0.9676846,-0.09902676,0.2247700999999995,4.408834419999998,1.89811248,1.98901854,-2.52628256,16.0,-95.0,101.2,30.01871624,15.031304979999843,66.78742611999945,67.31370867999944,46.647218979999614,175.89620739999856,15625.961087820007,-0.99182672,-0.0126975,-0.0092233,0.357135680000003,1.997182879999996,4.694283400000002,12.0,-16.0,23.36940824000002,101.2,31.82282838,130.14406031999786,144.83300229999767,140.50132589999774,165.60115195999734,450.2183424199927,17149.013627080007,-0.99428654,0.0308249000000001,0.03606478,-1.83203488,-0.82984444,0.8197085800000016,-30.86800214,36.0,-41.88768776,101.2,31.91,95.98673521999844,44.41177271999928,56.589194299999086,79.51140031999871,216.32831359999648,17302.054743640005,-1.05338,0.05986,-0.11706,2.707960000000002,1.515019999999999,3.862079999999996,-5.0,30.0,40.81999999999999,101.1,29.04,171.37999999999644,6.559999999999864,5.74,4.919999999999898,16.399999999999658,15480.800000000005,85.0,G1 X-0.1254
24:01.5,5,85,0.72381,2.6961,0.0,62.49032,82.04673,-21.20161,,1016.0,0,0,,2.0,1.0,"{""sr"":{""mpox"":62.49032,""mpoy"":82.04673,""mpoz"":-21.20161,""mpoa"":0,""posx"":0.72381,""posy"":2.6961,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":85,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1479919876}}",5.061700978106604,0.2013498687235846,0.1956170886245147,0.2022507262289994,5.061700978106604,0.2013498687235846,0.1956170886245147,0.2022507262289994,-0.73926636,-0.06511356,0.1511851000000129,-4.26132642,-6.22865484,0.5539210600000231,-10.0,33.0,66.87627873999999,101.1876276,29.5669048,15.880608280001166,7.595073520000557,6.904612060000507,6.904612060000507,18.64245268000137,15647.67881388003,-1.00870162,0.8781392,0.1752164400000204,2.033587999999983,1.118795759999936,1.5169167599999858,10.415914920000054,-9.45249056,12.180362339999798,101.1,36.97872598,96.71144634000206,89.10492854000191,75.52185962,70.63195500000151,216.78577062000463,16332.58751804003,-0.96825724,-0.09763432,0.1805443599999973,4.523047019999994,1.9123924400000285,2.065634080000009,-2.7645901,14.242778440000375,-87.54535456,101.2,30.01238792,8.396551479999577,47.860344459997584,46.60086185999765,32.74655103999835,120.49051619999392,14795.981876700043,-1.04176824,0.00071608,0.0978451,0.47166078,1.8332002199999995,4.719029560000008,12.0,-15.6920531,25.963929240000013,101.2,31.8230794,60.35757569999019,60.66552259999014,58.81784197999045,69.59598013998868,188.77139725996932,16292.354794920038,-0.97820742,0.02833264,0.003945,-1.6893624,-0.84646832,0.8555201200000138,-31.0,36.0,-41.12347556,101.2,31.91,48.51601193998812,20.72036051999655,26.45539831999558,35.33594781999419,100.58045793998332,16674.27621564003,-1.06471404,0.09995786,0.01615948,2.944406459999996,1.5876547600000166,3.755077159999991,-4.74599278,30.75491334000007,41.49198478000015,101.1,29.02262918,51.46826197998578,1.9606957399994585,1.7156085199995263,1.7156085199995263,5.146826119998579,14482.773225440047,85.0,G1 X-0.1254
24:01.8,5,85,0.55183,2.6961,0.0,58.12215,82.04673,-21.20161,,1016.0,0,0,,2.0,1.0,"{""sr"":{""mpox"":58.12215,""mpoy"":82.04673,""mpoz"":-21.20161,""mpoa"":0,""posx"":0.55183,""posy"":2.6961,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":85,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1479919876}}",5.1570903290152525,0.1973070298874354,0.19363942604362,0.2012024235297294,5.1570903290152525,0.1973070298874354,0.19363942604362,0.2012024235297294,-0.96981984,-0.01901022,0.04229388,-4.24226544,-6.52146878,0.4248984799999762,-10.0,33.0,66.0,101.1903739,29.55576198,9.712761559997585,5.0173053399987255,4.181087799998939,4.599196879998832,12.028895979996898,16670.05557427996,-1.36013704,0.32788024,0.1597323199999607,2.670617639999795,1.5903870800001103,1.422110919999994,10.739072999999935,13.605402700000436,-9.87722282,101.1,36.99,86.94648397999497,79.21315337999606,66.73108071999667,62.89044251999687,192.5119663799904,17225.73919080001,-1.03643726,-0.0740686,-0.02135784,4.513013220000024,1.4689242999999912,2.0505881199999942,-2.13526594,16.0,-94.93566424,101.2,30.0153549,12.586227740000911,58.630622560004994,56.488762200004814,41.09554212000348,146.3060251400126,15624.21575135997,-0.98082274,-0.05985364,0.0414187600000013,0.4940289600000142,1.6290639599999706,4.818253200000002,12.061422819999974,-16.0,25.542715319999846,101.2,31.83,88.11819108001274,112.42248852002014,108.4229972400194,128.6047227200231,348.2899472200624,16944.633588759913,-0.9862615,0.025815,0.00120914,-1.66523208,-0.9072709,0.9487598399999828,-31.0,35.680866120000125,-41.74381726,101.2,31.91099572,105.79158274001898,41.85161496,54.63960882,67.42760230001208,196.4700827000352,17503.738659359995,-1.10663672,0.1273076599999877,-0.01324532,2.895381860000063,1.704298640000002,3.7461799999999914,-4.9845853,30.015414699999997,40.60458530000016,101.1,29.03030818,134.02624468003108,5.718731920001325,4.447902520001031,4.447902520001031,13.97912188000324,15153.65853512002,85.0,G1 X-0.1254
24:02.0,5,85,0.37853,2.6961,0.0,53.72013,82.04673,-21.20161,,1016.0,0,0,,2.0,1.0,"{""sr"":{""mpox"":53.72013,""mpoy"":82.04673,""mpoz"":-21.20161,""mpoa"":0,""posx"":0.37853,""posy"":2.6961,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":85,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1479919876}}",5.204151296933024,0.1824645808101097,0.1900122354424216,0.1918003375239302,5.204151296933024,0.1824645808101097,0.1900122354424216,0.1918003375239302,-0.80053864,-0.10113136,0.05845164,-4.43730678,-6.46706148,0.4260056399999958,-9.49184812,33.0,65.50815188000003,101.193553,29.56,10.648309920000663,5.767834240000361,4.880475260000304,4.880475260000304,13.310387440000827,14547.417621860028,-0.5559862,0.3568041999999978,-0.23407594,2.1887319399999963,1.7196646200000094,1.2915215999999976,11.68781208000008,13.671962019999748,4.268935039999808,101.1,37.0,88.41209534,80.10819636000099,67.89658126000084,63.50039956000079,195.38584554000244,15165.074963380024,-0.93840128,-0.04698362,-0.03586606,4.4901609,1.5386793799999992,2.095283060000004,-2.20785518,16.0,-95.0,101.2,30.01478058,12.00510887999974,54.28397075999882,52.71808657999885,39.14709425999915,134.66600405999708,13673.421027240009,-0.9781201,-0.02522938,-0.04377684,0.2154419600000019,1.9044342999999964,4.705711839999999,12.0,-16.90636654,25.0,101.2,31.82444858,136.55560867999338,104.91467461999493,101.02894655999512,119.9024852799942,323.6256901399844,14636.778223160014,-0.99614352,0.05513342,-0.01567256,-1.61146926,-0.89673832,0.8708960800000046,-31.44517444,35.488989299999965,-39.04381544,101.2,31.90065856,117.80932399999242,44.18853955999781,58.48233319999708,63.80494375999687,190.7283336199906,15238.255729100058,-1.13165184,0.1957823199999997,-0.0306827,2.843701520000009,1.5521741000000022,3.735725540000007,-5.0,30.0,40.42908408000004,101.1,29.03,119.3214898399924,5.138245539999673,4.567329619999709,4.567329619999709,13.131073099999163,12825.100352760064,85.0,G1 X-0.1254
24:02.3,5,85,0.20522,2.6961,0.0,49.3181,82.04673,-21.20161,,1016.0,0,0,,2.0,1.0,"{""sr"":{""mpox"":49.3181,""mpoy"":82.04673,""mpoz"":-21.20161,""mpoa"":0,""posx"":0.20522,""posy"":2.6961,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":85,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1479919876}}",5.2130694259839006,0.1920182235208012,0.1908762748856708,0.1993887612014028,5.2130694259839006,0.1920182235208012,0.1908762748856708,0.1993887612014028,-0.9940673,-0.0596048,-0.0075162,-4.3167148,-6.485554,0.5228324999999882,-10.0465024,33.0,66.59316739999997,101.2,29.5636032,14.21224109999958,8.315706199999743,7.036366599999783,7.676036399999764,20.422927699999367,14019.448031300002,-0.5829127,0.4111209999999993,0.0264337000000064,2.6814928000000062,1.2665744999999855,1.5154752000000071,12.00042529999997,-4.5119053,-1.2092384,101.1,37.0087259,96.96579909999916,87.24083049999929,73.5373666,69.15431639999943,212.3779556999983,14417.990181199995,-0.9678287,-0.0974892,0.0962656,4.434275500000004,1.6339252999999938,1.957691700000002,-2.1925742,16.0,-95.0,101.2,30.0255781,11.24675780000022,43.46795400000085,43.96714010000082,32.22119620000062,110.67738860000208,13020.1241396,-1.0165863,0.0361573,0.0037179,0.3106483000000035,1.9667787999999995,4.777567799999998,4.370373000000231,-5.9401041,9.833340100000518,101.2,31.8174875,70.1987264,67.26364710000357,64.96552050000345,76.98404710000409,207.7564241,13816.767052300003,-1.0045116,0.0650878,0.0003376,-1.6026012,-0.9737937,0.9233885999999968,-31.6359311,35.0,-38.4120644,101.2,31.9,0.0,30.945857800001644,41.13978740000219,41.86792550000222,126.69598250000674,14405.95908590001,-1.2891,0.1840999999999993,-0.0539,2.9116999999999984,1.599200000000007,3.845,-4.3,30.30000000000003,41.0,101.1,29.04,62.70000000000595,3.000000000000284,2.4000000000002277,2.4000000000002277,7.200000000000682,12537.500000000004,85.0,G1 X-0.1254
24:02.6,5,85,0.03324,2.6961,0.0,44.94994,82.04673,-21.20161,,1016.0,0,0,,2.0,1.0,"{""sr"":{""mpox"":44.94994,""mpoy"":82.04673,""mpoz"":-21.20161,""mpoa"":0,""posx"":0.03324,""posy"":2.6961,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":85,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1479919876}}",5.1471757677930965,0.1888592852395176,0.1841596790177024,0.2022812338290645,5.1471757677930965,0.1888592852395176,0.1841596790177024,0.2022812338290645,-1.20003608,-0.0143518,-0.0007548,-4.32666504,-6.66131508,0.4591111600000173,-10.71210412,32.975312159999966,66.28789588000018,101.2,29.55761444,5.5273634,3.684909320001987,3.158493080001703,3.158493080001703,8.949064680004826,13898.712036920027,-1.23705868,0.3602976799999696,0.2323951999999931,1.9427940799999364,1.5194210399999626,1.4872763599999586,10.56775639999958,-1.17583968,11.755987600001577,101.1,37.0093248,78.93040904000569,73.13326040000528,61.98489784000447,57.97148656000418,178.8197404000129,14108.688169040031,-1.03508224,-0.05137764,-0.04154204,4.711890599999988,1.6728947200000268,2.1178316400000043,-2.40076228,16.59923771999994,-95.0,101.2,30.02102912,14.980946119998524,53.93140679999469,58.126071999994274,40.748173999995984,146.2140363999856,12838.20746,-1.031054,0.0243890799999999,0.0387934000000049,0.01868772,1.9533353600000247,4.752984720000002,12.13414704000017,-16.0,25.396943560000107,101.2,31.8126552,166.72117603996833,132.93626859997474,127.79508659997572,151.29763155997125,409.0911682799222,13627.28112028009,-0.9818,0.03967284,0.01445772,-1.64360036,-0.9307334,0.8109407600000105,-31.0,35.0,-38.32018184,101.2,31.9,3.780990560004835,68.72692855998687,91.39191479998252,85.61438459998375,257.62727447995115,14007.850418880114,-1.39640756,0.2179330799999852,-0.06879084,2.500341600000057,1.7100103600000138,3.885251639999976,-4.15301408,30.153014080000197,41.15301408,101.1,29.03846992,168.26474975996123,8.128731639998126,7.315858959998313,7.315858959998313,21.134703039995127,12221.361831760143,85.0,G1 X-0.1254
24:02.8,5,86,-0.13952,2.69762,0.0,40.56166,82.08528,-21.20161,,1016.0,0,0,,2.0,2.0,"{""sr"":{""mpox"":40.56166,""mpoy"":82.08528,""mpoz"":-21.20161,""mpoa"":0,""posx"":-0.13952,""posy"":2.69762,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":2,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":86,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1479919876}}",5.110518133152607,0.1891362735542613,0.2004224639099612,0.197235448247048,5.110518133152607,0.1891362735542613,0.2004224639099612,0.197235448247048,-0.92955968,-0.02315156,0.09117752,-4.20074968,-6.7199084,0.4479746000000166,-10.851776,33.0,66.0,101.1851776,29.56,17.99971076000137,12.272529960000936,10.636192200000812,10.636192200000812,29.45407136000225,10335.35140816006,-0.79384008,0.24979532,-0.03000808,2.783701039999938,1.5781844000000522,1.1366195599999944,14.22737292000036,1.11836036,24.29451540000064,101.1,37.01593728,0.0,75.33072452000182,66.19972748,62.77560360000152,184.9026878800045,10593.79055652003,-1.02048836,-0.042827,-0.0443954,4.449869000000015,1.3551983999999606,2.0337959600000044,-2.38181664,16.0,-95.63250808,101.2,30.01985676,8.452304239999402,31.23677655999779,34.91169179999753,23.519455159998337,87.09548399999383,9624.510424160037,-0.98490664,-0.03299672,-0.03247076,0.1298795999999737,1.948091679999981,4.787167360000014,12.0,-16.80966016,26.81609216000006,101.2,31.82,30.712640239989632,32.36781275998907,31.448272599989384,36.78160575998759,99.67814995996636,10312.152789440044,-0.97829244,0.0157485199999961,-0.02093692,-1.64008444,-0.82990912,0.8285175199999926,-25.28645268,28.54922064000218,-31.81198856,101.2,31.89849376,21.882974959992342,18.313806239993685,23.960036839991908,21.564033359992717,64.84274999997817,10497.301681360032,-1.36557168,0.213080080000001,-0.03810528,2.775223559999969,1.5731544400000146,3.793762479999989,-4.0791488,30.0,41.07565739999992,101.1,29.04,16.409550999982347,0.85143892,0.6966317599992505,0.6966317599992505,2.1672993599976684,9296.529086,86.0,G2 X-0.1996 Y2.7703 R0.0742
24:03.1,5,87,-0.16901,2.83033,0.0,39.81261,85.45614,-21.20161,,1016.0,0,0,,2.0,2.0,"{""sr"":{""mpox"":39.81261,""mpoy"":85.45614,""mpoz"":-21.20161,""mpoa"":0,""posx"":-0.16901,""posy"":2.83033,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":2,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":87,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1479919876}}",5.164970121505584,0.1937400042425495,0.1974260401770504,0.1974815035394913,5.164970121505584,0.1937400042425495,0.1974260401770504,0.1974815035394913,-1.22024876,-0.07822822,-0.03799342,-4.28906154,-6.61887774,0.4016620200000025,-10.8475373,33.152462700000015,65.84753729999998,101.1872769,29.56872736,6.128030460000242,4.195406120000177,3.636018960000153,3.915712040000165,10.50113160000045,9155.611219939994,-0.80171108,0.6638690999999985,-0.14115824,2.095214780000019,1.7505433399999928,1.2698026599999996,11.964163920000036,-3.1514906,-0.83262476,101.1,37.01651992,0.0,59.670160620000345,52.333360920000295,49.72513356000029,146.70706264000083,9417.690039979996,-0.98659864,-0.09935108,0.1317935599999985,4.198920899999996,1.90032062,1.91086494,-2.93580066,16.064199340000005,-95.40956648,101.2,30.02,21.280880639999705,49.00597018,53.53683931999954,36.606868799999695,133.64317913999886,8723.373141919996,-1.01142176,0.05602438,0.06827794,0.2379386200000024,1.819663180000002,4.731021679999996,12.028827360000005,-17.0,27.02882736,101.2,31.82309806,135.09008427999797,123.6402824,120.76425617999804,140.8964366199977,382.3961224399938,9352.841513,-0.9896935,0.0151588600000011,-0.03700156,-1.62904212,-0.8870597,0.8527056799999989,-31.7196498,34.848159379999984,-37.15184062,101.2,31.89,0.0,74.84355225999877,92.83479031999848,83.47934629999865,251.1576886999959,9520.214513,-1.20272,0.2382199999999996,-0.0139,2.9800199999999992,1.414980000000001,3.794980000000001,-5.0,30.819999999999983,40.81999999999999,101.1,29.0382,170.55999999999645,9.019999999999811,8.199999999999829,8.199999999999829,23.779999999999504,8271.019999999999,87.0,X-0.1254 Y2.8445 R0.0742
24:03.3,5,88,-9e-05,2.8445,0.0,44.1034,85.81609,-21.20161,,1016.0,0,0,,2.0,1.0,"{""sr"":{""mpox"":44.1034,""mpoy"":85.81609,""mpoz"":-21.20161,""mpoa"":0,""posx"":-0.00009,""posy"":2.8445,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":88,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1479919876}}",5.2425165207189615,0.1930371402456421,0.1809042151142413,0.1865181067958093,5.2425165207189615,0.1930371402456421,0.1809042151142413,0.1865181067958093,-0.7895036,-0.03613204,0.06912702,-4.55606372,-6.3732244,0.5581294000000138,-10.6092058,33.0,65.89636877999999,101.2,29.56218432,13.402525520000946,9.747291740000689,8.528880480000602,9.138085940000645,23.759022720001678,8826.224337520052,-0.86564928,0.7817864399999823,0.0227296,0.99135094000001,1.62497106,1.327034499999997,12.083027139999858,-2.46316348,-1.60422484,101.1,37.00278454,0.0,68.71877366000129,60.32564090000113,57.17821574000107,168.91179458000315,9328.703720480022,-0.98413532,-0.09740646,0.09282122,4.539241139999997,1.4667138399999828,1.9954571399999963,-3.0,15.57544245999996,-94.8794258,101.2,30.02,10.007108319999602,37.754089,38.20895791999848,27.74698134,96.88699973999616,8362.757134480009,-1.01711804,-0.01255374,-0.03074228,0.6112238199999863,1.7142387000000048,4.730485959999997,12.0,-16.05319878,27.39337273999996,101.2,31.8239338,98.34313965998936,66.47996272,64.90647275999297,75.13415899999185,203.7669862999779,9517.793623040045,-0.99579946,0.0225058199999947,-0.02592342,-1.59572312,-0.96829234,0.88554858,-32.0,34.714249040000055,-36.0,101.2,31.89714264,39.14787574,42.22471921999532,50.39964979999443,44.767477119995085,135.08099573998518,9599.389609820046,-1.20627132,0.2182975599999997,-0.01033336,2.767815899999997,1.7643736800000107,3.78316394,-5.0,30.631351380000066,41.01370404,101.1,29.03013702,74.89331291998792,4.259335619999312,3.5494464599994275,3.9043910399993695,11.003282959998224,8070.212317240052,88.0,G1 X3.5354
